instrumentToken|instrumentName|name|lastPrice|expiry|strike|tickSize|lotSize|instrumentType|segment|exchange|isin|multiplier|exchangeToken|OptionType 
4313|IIFL|IIFL Finance Ltd|364.15|0|0|0.050000|1|EQ|CASH|NSE|INE530B01024|1|11809|- 
23806|IIFLSEC|IIFL Securities Ltd|67.55|0|0|0.050000|1|EQ|CASH|NSE|INE489L01022|1|13072|- 
18997|IIFLWAM|IIFL Wealth Management Ltd|1760.5|0|0|0.050000|1|EQ|CASH|NSE|INE466L01020|1|13061|- 
2536|IVC|IL&FS Investment Managers Ltd|8.05|0|0|0.050000|1|EQ|CASH|NSE|INE050B01023|1|6711|- 
4236|IMPEXFERRO|Impex Ferro Tech Ltd|5.25|0|0|0.050000|1|EQ|CASH|NSE|INE691G01015|1|11681|- 
17139|INCREDIBLE|Incredible Industries Ltd|23.05|0|0|0.050000|1|EQ|CASH|NSE|INE452L01012|1|17507|- 
354|INDBANK|Indbank Merchant Banking Services Ltd|24.2|0|0|0.050000|1|EQ|CASH|NSE|INE841B01017|1|16933|- 
1345|INDIACEM|India Cements Ltd|240.85|0|0|0.050000|1|EQ|CASH|NSE|INE383A01012|1|1515|- 
1349|INDIAGLYCO|India Glycols Ltd|778.3|0|0|0.050000|1|EQ|CASH|NSE|INE560A01015|1|1521|- 
7547|IMPAL|India Motor Parts & Accessories Ltd|734.5|0|0|0.050000|1|EQ|CASH|NSE|INE547E01014|1|12009|- 
517|INDNIPPON|India Nippon Electricals Ltd|438.45|0|0|0.050000|1|EQ|CASH|NSE|INE092B01025|1|4747|- 
12627|IPL|India Pesticides Ltd|268.35|0|0|0.050000|1|EQ|CASH|NSE|INE0D6701023|1|4934|- 
9311|DPSCLTD|India Power Corporation Ltd|13.05|0|0|0.050000|1|EQ|CASH|NSE|INE360C01024|1|15419|- 
15496|ITDC|India Tourism Development Corporation Ltd|338.35|0|0|0.050000|1|EQ|CASH|NSE|INE353K01014|1|19299|- 
54453|IBULHSGFIN|Indiabulls Housing Finance Ltd|126.9|0|0|0.050000|1|EQ|CASH|NSE|INE148I01020|1|30125|- 
11913|IBMFNIFTY|Indiabulls Nifty50 ETF|185.81|0|0|0.010000|1|EQ|CASH|NSE|INF666M01FS5|1|9937|- 
8699|IBREALEST|Indiabulls Real Estate Ltd|77.25|0|0|0.050000|1|EQ|CASH|NSE|INE069I01010|1|14450|- 
12436|INDIAMART|Indiamart Intermesh Ltd|4391.85|0|0|0.050000|1|EQ|CASH|NSE|INE933S01016|1|10726|- 
8599|INDIANB|Indian Bank|233.25|0|0|0.050000|1|EQ|CASH|NSE|INE562A01011|1|14309|- 
1355|INDIANCARD|Indian Card Clothing Company Ltd|204.4|0|0|0.050000|1|EQ|CASH|NSE|INE061A01014|1|4422|- 
17483|IEX|Indian Energy Exchange Ltd|139.2|0|0|0.050000|1|EQ|CASH|NSE|INE022Q01020|1|220|- 
1343|INDHOTEL|Indian Hotels Co Ltd|319.75|0|0|0.050000|1|EQ|CASH|NSE|INE053A01029|1|1512|- 
168|INDIANHUME|Indian Hume Pipe Company Ltd|165|0|0|0.050000|1|EQ|CASH|NSE|INE323C01030|1|1530|- 
9597|IMFA|Indian Metals & Ferro Alloys Ltd|256.1|0|0|0.050000|1|EQ|CASH|NSE|INE919H01018|1|19235|- 
1387|IOC|Indian Oil Corporation Ltd|67.9|0|0|0.050000|1|EQ|CASH|NSE|INE242A01010|1|1624|- 
3610|IOB|Indian Overseas Bank|19.15|0|0|0.050000|1|EQ|CASH|NSE|INE565A01014|1|9348|- 
2182|IRCTC|Indian Railway Catering & Tourism Corporation Ltd|740.4|0|0|0.050000|1|EQ|CASH|NSE|INE335Y01020|1|13611|- 
14144|IRFC|Indian Railway Finance Corporation Ltd|21.95|0|0|0.050000|1|EQ|CASH|NSE|INE053F01010|1|2029|- 
10678|INDTERRAIN|Indian Terrain Fashions Ltd|72.4|0|0|0.050000|1|EQ|CASH|NSE|INE611L01021|1|21957|- 
14723|INDIGOPNTS|Indigo Paints Ltd|1451.55|0|0|0.050000|1|EQ|CASH|NSE|INE09VQ01012|1|2048|- 
13130|INDOAMIN|Indo Amines Ltd|128.3|0|0|0.050000|1|EQ|CASH|NSE|INE760F01028|1|9116|- 
12851|INDOBORAX|Indo Borax & Chemicals Ltd|125.3|0|0|0.050000|1|EQ|CASH|NSE|INE803D01021|1|8614|- 
1358|ICIL|Indo Count Industries Ltd|131.4|0|0|0.050000|1|EQ|CASH|NSE|INE483B01026|1|11987|- 
2804|NIPPOBATRY|Indo National Ltd|487.75|0|0|0.050000|1|EQ|CASH|NSE|INE567A01028|1|6782|- 
3932|INDORAMA|Indo Rama Synthetics (India) Ltd|57.6|0|0|0.050000|1|EQ|CASH|NSE|INE156A01020|1|10993|- 
7880|INDOTECH|Indo Tech Transformers Ltd|212|0|0|0.050000|1|EQ|CASH|NSE|INE332H01014|1|13275|- 
11017|INDOTHAI|Indo Thai Securities Ltd|165.15|0|0|0.050000|1|EQ|CASH|NSE|INE337M01013|1|25608|- 
4232|INDOCO|Indoco Remedies Ltd|340.35|0|0|0.050000|1|EQ|CASH|NSE|INE873D01024|1|11677|- 
3985|IGL|Indraprastha Gas Ltd|407.65|0|0|0.050000|1|EQ|CASH|NSE|INE203G01027|1|11262|- 
1362|INDRAMEDCO|Indraprastha Medical Corporation Ltd|64.65|0|0|0.050000|1|EQ|CASH|NSE|INE681B01017|1|4751|- 
1369|INDSWFTLAB|Ind-Swift Laboratories Ltd|54.15|0|0|0.050000|1|EQ|CASH|NSE|INE915B01019|1|4870|- 
4133|INDSWFTLTD|Ind-Swift Ltd|9.15|0|0|0.050000|1|EQ|CASH|NSE|INE788B01028|1|11602|- 
11573|INDUSTOWER|Indus Towers Ltd|187.05|0|0|0.050000|1|EQ|CASH|NSE|INE121J01017|1|29135|- 
1372|INDUSINDBK|IndusInd Bank Ltd|1137.45|0|0|0.050000|1|EQ|CASH|NSE|INE095A01012|1|5258|- 
4353|IITL|Industrial Investment Trust Ltd|79.15|0|0|0.050000|1|EQ|CASH|NSE|INE886A01014|1|19525|- 
724|INEOSSTYRO|INEOS Styrolution India Ltd|842.05|0|0|0.050000|1|EQ|CASH|NSE|INE189B01011|1|19|- 
53639|INFIBEAM|Infibeam Avenues Ltd|14.25|0|0|0.050000|1|EQ|CASH|NSE|INE483S01020|1|16249|- 
8319|NAUKRI|Info Edge (India) Ltd|3806|0|0|0.050000|1|EQ|CASH|NSE|INE663F01024|1|13751|- 
18222|INFOBEAN|InfoBeans Technologies Ltd|563.2|0|0|0.050000|1|EQ|CASH|NSE|INE344S01016|1|11027|- 
1375|INFY|Infosys Ltd|1526.3|0|0|0.050000|1|EQ|CASH|NSE|INE009A01021|1|1594|- 
1378|INGERRAND|Ingersoll-Rand (India) Ltd|2161.7|0|0|0.050000|1|EQ|CASH|NSE|INE177A01018|1|1597|- 
7837|INOXLEISUR|Inox Leisure Ltd|504.9|0|0|0.050000|1|EQ|CASH|NSE|INE312H01016|1|13221|- 
23113|IWEL|Inox Wind Energy Ltd|1074.35|0|0|0.050000|1|EQ|CASH|NSE|INE0FLR01028|1|3776|- 
12189|INOXWIND|Inox Wind Ltd|150.7|0|0|0.050000|1|EQ|CASH|NSE|INE066P01011|1|7852|- 
8783|INSECTICID|Insecticides India Ltd|729.2|0|0|0.050000|1|EQ|CASH|NSE|INE070I01018|1|14657|- 
8299|INSPIRISYS|Inspirisys Solutions Ltd|48.5|0|0|0.050000|1|EQ|CASH|NSE|INE020G01017|1|13730|- 
68273|ESSENTIA|Integra Essentia Ltd|5.75|0|0|0.050000|1|EQ|CASH|NSE|INE418N01035|1|30323|- 
24988|INTELLECT|Intellect Design Arena Ltd|500.65|0|0|0.050000|1|EQ|CASH|NSE|INE306R01017|1|5926|- 
34280|INTENTECH|Intense Technologies Ltd|75.6|0|0|0.050000|1|EQ|CASH|NSE|INE781A01025|1|20071|- 
2371|INDIGO|Interglobe Aviation Ltd|1768.6|0|0|0.050000|1|EQ|CASH|NSE|INE646L01027|1|11195|- 
20614|INTLCONV|International Conveyors Ltd|58.8|0|0|0.050000|1|EQ|CASH|NSE|INE575C01027|1|5606|- 
10244|ISFT|Intrasoft Technologies Ltd|146.45|0|0|0.050000|1|EQ|CASH|NSE|INE566K01011|1|18479|- 
10819|INVENTURE|Inventure Growth & Securities Ltd|2.75|0|0|0.050000|1|EQ|CASH|NSE|INE878H01024|1|24870|- 
10221|IVZINGOLD|Invesco India Gold ETF|4535|0|0|0.050000|1|EQ|CASH|NSE|INF205K01361|1|18292|- 
13938|IVZINNIFTY|Invesco India Nifty ETF|1940.55|0|0|0.010000|1|EQ|CASH|NSE|INF205K01DA9|1|24217|- 
5388|IOLCP|IOL Chemicals & Pharmaceuticals Ltd|360.75|0|0|0.050000|1|EQ|CASH|NSE|INE485C01011|1|20413|- 
1391|IONEXCHANG|Ion Exchange (India) Ltd|2019.35|0|0|0.050000|1|EQ|CASH|NSE|INE570A01014|1|1630|- 
1393|IPCALAB|Ipca Laboratories Ltd|936.1|0|0|0.050000|1|EQ|CASH|NSE|INE571A01038|1|1633|- 
9256|IRB|IRB Infrastructure Developers Ltd|237.35|0|0|0.050000|1|EQ|CASH|NSE|INE821I01014|1|15313|- 
1063|IRCON|Ircon International Ltd|42.95|0|0|0.050000|1|EQ|CASH|NSE|INE962Y01021|1|4986|- 
12340|IRIS|IRIS Business Services Ltd|77.1|0|0|0.050000|1|EQ|CASH|NSE|INE864K01010|1|6489|- 
23112|SARASIND|ISGEC Heavy Engineering  Ltd|481.15|0|0|0.050000|1|EQ|CASH|NSE|INE858B01029|1|3329|- 
1404|ISMTLTD|ISMT Ltd|55.2|0|0|0.050000|1|EQ|CASH|NSE|INE732F01019|1|14932|- 
1407|ITC|ITC Ltd|346.3|0|0|0.050000|1|EQ|CASH|NSE|INE154A01025|1|1660|- 
2111|ITDCEM|ITD Cementation India Ltd|121.65|0|0|0.050000|1|EQ|CASH|NSE|INE686A01026|1|5622|- 
1413|ITI|ITI Ltd|103.85|0|0|0.050000|1|EQ|CASH|NSE|INE248A01017|1|1675|- 
525|IVP|IVP Ltd|149.95|0|0|0.050000|1|EQ|CASH|NSE|INE043C01018|1|1681|- 
6558|IZMO|IZMO Ltd|70.65|0|0|0.050000|1|EQ|CASH|NSE|INE848A01014|1|14174|- 
1429|JBCHEPHARM|J B Chemicals & Pharmaceuticals Ltd|1913.95|0|0|0.050000|1|EQ|CASH|NSE|INE572A01028|1|1726|- 
6840|JKCEMENT|J K Cements Ltd|2631.85|0|0|0.050000|1|EQ|CASH|NSE|INE823G01014|1|13270|- 
9230|JKIL|J Kumar Infraprojects Ltd|224.3|0|0|0.050000|1|EQ|CASH|NSE|INE576I01022|1|15266|- 
7834|JAGRAN|Jagran Prakashan Ltd|66.75|0|0|0.050000|1|EQ|CASH|NSE|INE199G01027|1|13211|- 
1420|JAGSNPHARM|Jagsonpal Pharmaceuticals Ltd|353.3|0|0|0.050000|1|EQ|CASH|NSE|INE048B01027|1|4410|- 
3968|JAIBALAJI|Jai Balaji Industries Ltd|43.4|0|0|0.050000|1|EQ|CASH|NSE|INE091G01018|1|11256|- 
529|JAICORPLTD|Jai Corp Ltd|181.95|0|0|0.050000|1|EQ|CASH|NSE|INE070D01027|1|5143|- 
3846|JISLJALEQS|Jain Irrigation Systems Ltd|35.9|0|0|0.050000|1|EQ|CASH|NSE|INE175A01038|1|10397|- 
11044|JISLDVREQS|Jain Irrigation Systems Ltd-DVR|18.8|0|0|0.050000|1|EQ|CASH|NSE|IN9175A01010|1|25684|- 
4067|JPASSOCIAT|Jaiprakash Associates Ltd|9.95|0|0|0.050000|1|EQ|CASH|NSE|INE455F01025|1|11460|- 
4283|JPPOWER|Jaiprakash Power Ventures Ltd|7.55|0|0|0.050000|1|EQ|CASH|NSE|INE351F01018|1|11763|- 
1417|J&KBANK|Jammu and Kashmir Bank Ltd|37.3|0|0|0.050000|1|EQ|CASH|NSE|INE168A01041|1|5633|- 
527|JAMNAAUTO|Jamna Auto Industries Ltd|109.5|0|0|0.050000|1|EQ|CASH|NSE|INE039C01032|1|20778|- 
33664|JASH|Jash Engineering Ltd|786.55|0|0|0.050000|1|EQ|CASH|NSE|INE039O01011|1|13982|- 
1425|JAYBARMARU|Jay Bharat Maruti Ltd|182.9|0|0|0.050000|1|EQ|CASH|NSE|INE571B01028|1|1708|- 
1427|JAYSREETEA|Jay Shree Tea & Industries Ltd|94.4|0|0|0.050000|1|EQ|CASH|NSE|INE364A01020|1|1720|- 
1423|JAYAGROGN|Jayant Agro Organics Ltd|194.6|0|0|0.050000|1|EQ|CASH|NSE|INE785A01026|1|4041|- 
295|JAYNECOIND|Jayaswal Neco Industries Ltd|23.95|0|0|0.050000|1|EQ|CASH|NSE|INE854B01010|1|2331|- 
535|JBFIND|JBF Industries Ltd|11.95|0|0|0.050000|1|EQ|CASH|NSE|INE187A01017|1|1729|- 
4213|JBMA|JBM Auto Ltd|412.55|0|0|0.050000|1|EQ|CASH|NSE|INE927D01044|1|11655|- 
14591|JETFREIGHT|Jet Freight Logistics Ltd|22.75|0|0|0.050000|1|EQ|CASH|NSE|INE982V01025|1|7211|- 
8288|JHS|JHS Svendgaard Laboratories Ltd|22.35|0|0|0.050000|1|EQ|CASH|NSE|INE544H01014|1|13720|- 
1439|JINDRILL|Jindal Drilling & Industries Ltd|312.1|0|0|0.050000|1|EQ|CASH|NSE|INE742C01031|1|13875|- 
4280|JINDALPHOT|Jindal Photo Ltd|382.5|0|0|0.050000|1|EQ|CASH|NSE|INE796G01012|1|11743|- 
360|JINDALPOLY|Jindal Poly Films Ltd|840.65|0|0|0.050000|1|EQ|CASH|NSE|INE197D01010|1|1756|- 
102925|JPOLYINVST|Jindal Poly Investment & Finance Company Ltd|561.75|0|0|0.050000|1|EQ|CASH|NSE|INE147P01019|1|31507|- 
1890|JINDALSAW|Jindal Saw Ltd|79.4|0|0|0.050000|1|EQ|CASH|NSE|INE324A01024|1|3024|- 
12508|JSLHISAR|Jindal Stainless (Hisar) Ltd|267.95|0|0|0.050000|1|EQ|CASH|NSE|INE455T01018|1|12304|- 
3960|JSL|Jindal Stainless Ltd|139.15|0|0|0.050000|1|EQ|CASH|NSE|INE220G01021|1|11236|- 
3087|JINDALSTEL|Jindal Steel & Power Ltd|451.25|0|0|0.050000|1|EQ|CASH|NSE|INE749A01030|1|6733|- 
6208|JINDWORLD|Jindal Worldwide Ltd|263.5|0|0|0.050000|1|EQ|CASH|NSE|INE247D01039|1|20642|- 
1445|JKLAKSHMI|JK Lakshmi Cement Ltd|561.95|0|0|0.050000|1|EQ|CASH|NSE|INE786A01032|1|13491|- 
6510|JKPAPER|JK Paper Ltd|389.55|0|0|0.050000|1|EQ|CASH|NSE|INE789E01012|1|11860|- 
4065|JKTYRE|JK Tyre & Industries Ltd|169|0|0|0.050000|1|EQ|CASH|NSE|INE573A01042|1|14435|- 
543|JMFINANCIL|JM Financial Ltd|70.45|0|0|0.050000|1|EQ|CASH|NSE|INE780C01023|1|13637|- 
1453|JMCPROJECT|JMC Projects (India) Ltd|107.35|0|0|0.050000|1|EQ|CASH|NSE|INE890A01024|1|4430|- 
9519|JOCIL|Jocil Ltd|190.65|0|0|0.050000|1|EQ|CASH|NSE|INE839G01010|1|16927|- 
763|JCHAC|Johnson Controls-Hitachi Air Condition. India Ltd|1228.45|0|0|0.050000|1|EQ|CASH|NSE|INE782A01015|1|4491|- 
10048|JSWENERGY|JSW Energy Ltd|310.4|0|0|0.050000|1|EQ|CASH|NSE|INE121E01018|1|17869|- 
6799|JSWHL|JSW Holdings Ltd|3998.8|0|0|0.050000|1|EQ|CASH|NSE|INE824G01012|1|11880|- 
1602|JSWISPL|JSW Ispat Special Products Ltd|27.8|0|0|0.050000|1|EQ|CASH|NSE|INE743C01021|1|4671|- 
4267|JSWSTEEL|JSW Steel Ltd|644.35|0|0|0.050000|1|EQ|CASH|NSE|INE019A01038|1|11723|- 
653|JTEKTINDIA|JTEKT India Ltd|107.2|0|0|0.050000|1|EQ|CASH|NSE|INE643A01035|1|3237|- 
12790|JTLINFRA|JTL Infra Ltd|289.5|0|0|0.050000|1|EQ|CASH|NSE|INE391J01024|1|7287|- 
10115|JUBLFOOD|Jubilant Foodworks Ltd|591.35|0|0|0.050000|1|EQ|CASH|NSE|INE797F01020|1|18096|- 
19165|JUBLINGREA|Jubilant Ingrevia Ltd|539.75|0|0|0.050000|1|EQ|CASH|NSE|INE0BY001018|1|2783|- 
2146|JUBLPHARMA|Jubilant Pharmova Ltd|336.7|0|0|0.050000|1|EQ|CASH|NSE|INE700A01033|1|3637|- 
3010|JMA|Jullundur Motor Agency (Delhi) Ltd|70.1|0|0|0.050000|1|EQ|CASH|NSE|INE412C01023|1|7109|- 
11670|JUSTDIAL|Just Dial Ltd|600.7|0|0|0.050000|1|EQ|CASH|NSE|INE599M01018|1|29962|- 
9147|JYOTHYLAB|Jyothy Labs Ltd|192.1|0|0|0.050000|1|EQ|CASH|NSE|INE668F01031|1|15146|- 
1472|KCP|K C P Ltd|119.8|0|0|0.050000|1|EQ|CASH|NSE|INE805C01028|1|1841|- 
7871|KEC|K E C International Ltd|427.85|0|0|0.050000|1|EQ|CASH|NSE|INE389H01022|1|13260|- 
8933|KPRMILL|K P R Mill Ltd|536.4|0|0|0.050000|1|EQ|CASH|NSE|INE930H01031|1|14912|- 
1459|KABRAEXTRU|Kabra Extrusion Technik Ltd|361.9|0|0|0.050000|1|EQ|CASH|NSE|INE900B01029|1|1805|- 
545|KAJARIACER|Kajaria Ceramics Ltd|1065.05|0|0|0.050000|1|EQ|CASH|NSE|INE217B01036|1|1808|- 
1461|KAKATCEM|Kakatiya Cement Sugar & Industries Ltd|207.55|0|0|0.050000|1|EQ|CASH|NSE|INE437B01014|1|1811|- 
1463|KALPATPOWR|Kalpataru Power Transmission Ltd|457.7|0|0|0.050000|1|EQ|CASH|NSE|INE220B01022|1|1814|- 
40648|KALYANKJIL|Kalyan Jewellers India Ltd|100.1|0|0|0.050000|1|EQ|CASH|NSE|INE303R01014|1|2955|- 
10623|KICL|Kalyani Investment Company Ltd|1839.65|0|0|0.050000|1|EQ|CASH|NSE|INE029L01018|1|21119|- 
1467|KSL|Kalyani Steels Ltd|299.85|0|0|0.050000|1|EQ|CASH|NSE|INE907A01026|1|18889|- 
4525|KANANIIND|Kanani Industries Ltd|8.85|0|0|0.050000|1|EQ|CASH|NSE|INE879E01037|1|25786|- 
549|KANORICHEM|Kanoria Chemicals & Industries Ltd|146.65|0|0|0.050000|1|EQ|CASH|NSE|INE138C01024|1|1835|- 
24702|KANPRPLA|Kanpur Plastipack Ltd|106.45|0|0|0.050000|1|EQ|CASH|NSE|INE694E01014|1|1782|- 
1204|KANSAINER|Kansai Nerolac Paints Ltd|473.35|0|0|0.050000|1|EQ|CASH|NSE|INE531A01024|1|1196|- 
15891|KAPSTON|Kapston Services Ltd|130.05|0|0|0.050000|1|EQ|CASH|NSE|INE542Z01010|1|18967|- 
3108|KTKBANK|Karnataka Bank Ltd|91.65|0|0|0.050000|1|EQ|CASH|NSE|INE614B01018|1|8054|- 
1470|KARURVYSYA|Karur Vysya Bank Ltd|92.55|0|0|0.050000|1|EQ|CASH|NSE|INE036D01028|1|1838|- 
9134|KAUSHALYA|Kaushalya Infrastructure Development Corpn Ltd|4.6|0|0|0.050000|1|EQ|CASH|NSE|INE234I01010|1|15136|- 
9005|KSCL|Kaveri Seed Company Ltd|456.95|0|0|0.050000|1|EQ|CASH|NSE|INE455I01029|1|14972|- 
6695|KAVVERITEL|Kavveri Telecom Products Ltd|10.4|0|0|0.050000|1|EQ|CASH|NSE|INE641C01019|1|15244|- 
13042|KAYA|Kaya Ltd|353.4|0|0|0.050000|1|EQ|CASH|NSE|INE587G01015|1|10276|- 
1474|KCPSUGIND|KCP Sugar & Industries Corporation Ltd|22.4|0|0|0.050000|1|EQ|CASH|NSE|INE790B01024|1|4809|- 
11740|KDDL|KDDL Ltd|997.5|0|0|0.050000|1|EQ|CASH|NSE|INE291D01011|1|14908|- 
5108|KEI|KEI Industries Ltd|1630.35|0|0|0.050000|1|EQ|CASH|NSE|INE878B01027|1|13310|- 
13868|KELLTONTEC|Kellton Tech Solutions Ltd|63.2|0|0|0.050000|1|EQ|CASH|NSE|INE164B01022|1|13430|- 
685|KENNAMET|Kennametal India Ltd|2561.9|0|0|0.050000|1|EQ|CASH|NSE|INE717A01029|1|11841|- 
1482|KESORAMIND|Kesoram Industries Ltd|54.75|0|0|0.050000|1|EQ|CASH|NSE|INE087A01019|1|1859|- 
7942|KKCL|Kewal Kiran Clothing Ltd|493.55|0|0|0.050000|1|EQ|CASH|NSE|INE401H01017|1|13381|- 
711|KEYFINSERV|Keynote Financial Services Ltd|99.85|0|0|0.050000|1|EQ|CASH|NSE|INE681C01015|1|4157|- 
24368|KHADIM|Khadim India Ltd|290.5|0|0|0.050000|1|EQ|CASH|NSE|INE834I01025|1|425|- 
90|KHAITANLTD|Khaitan (India) Ltd|46.3|0|0|0.050000|1|EQ|CASH|NSE|INE731C01018|1|3912|- 
30442|KHAICHEM|Khaitan Chemicals & Fertilizers Ltd|74.05|0|0|0.050000|1|EQ|CASH|NSE|INE745B01028|1|896|- 
3699|KHANDSE|Khandwala Securities Ltd|29.45|0|0|0.050000|1|EQ|CASH|NSE|INE060B01014|1|9641|- 
5427|KILITCH|Kilitch Drugs (India) Ltd|178.9|0|0|0.050000|1|EQ|CASH|NSE|INE729D01010|1|19937|- 
78854|KIOCL|KIOCL Ltd|179.6|0|0|0.050000|1|EQ|CASH|NSE|INE880L01014|1|19126|- 
9314|KIRIINDUS|Kiri Industries Ltd|493.95|0|0|0.050000|1|EQ|CASH|NSE|INE415I01015|1|16639|- 
4339|KIRLOSBROS|Kirloskar Brothers Ltd|362.55|0|0|0.050000|1|EQ|CASH|NSE|INE732A01036|1|18581|- 
362|KECL|Kirloskar Electric Company Ltd|49|0|0|0.050000|1|EQ|CASH|NSE|INE134B01017|1|18220|- 
1493|KIRLFER|Kirloskar Ferrous Industries Ltd|267.4|0|0|0.050000|1|EQ|CASH|NSE|INE884B01025|1|14466|- 
1497|KIRLOSIND|Kirloskar Industries Ltd|1821.6|0|0|0.050000|1|EQ|CASH|NSE|INE250A01039|1|19025|- 
10590|KIRLOSENG|Kirloskar Oil Engines Ltd|263.55|0|0|0.050000|1|EQ|CASH|NSE|INE146L01010|1|20936|- 
5229|KITEX|Kitex Garments Ltd|202.9|0|0|0.050000|1|EQ|CASH|NSE|INE602G01020|1|28899|- 
7599|KMSUGAR|KM Sugar Mills Ltd|26.15|0|0|0.050000|1|EQ|CASH|NSE|INE157H01023|1|14667|- 
9239|KNRCON|KNR Constructions Ltd|218.9|0|0|0.050000|1|EQ|CASH|NSE|INE634I01029|1|15283|- 
1882|KOHINOOR|Kohinoor Foods Ltd|57.15|0|0|0.050000|1|EQ|CASH|NSE|INE080B01012|1|3009|- 
5296|KOKUYOCMLN|Kokuyo Camlin Ltd|71.2|0|0|0.050000|1|EQ|CASH|NSE|INE760A01029|1|16827|- 
9131|KOLTEPATIL|Kolte Patil Developers Ltd|358.9|0|0|0.050000|1|EQ|CASH|NSE|INE094I01018|1|15124|- 
1502|KOPRAN|Kopran Ltd|183.85|0|0|0.050000|1|EQ|CASH|NSE|INE082A01010|1|1919|- 
8905|KOTAKGOLD|Kotak Gold ETF|43.45|0|0|0.010000|1|EQ|CASH|NSE|INF174KA1HJ8|1|14858|- 
15477|KOTAKIT|Kotak IT ETF|29.55|0|0|0.010000|1|EQ|CASH|NSE|INF174KA1GC5|1|2627|- 
1504|KOTAKBANK|Kotak Mahindra Bank Ltd|1846.6|0|0|0.050000|1|EQ|CASH|NSE|INE237A01028|1|1922|- 
12860|KOTAKLOVOL|Kotak Nifty 100 Low Vol 30 ETF|12.84|0|0|0.010000|1|EQ|CASH|NSE|INF174KA1IY5|1|8632|- 
10120|KOTAKNIFTY|Kotak Nifty 50 ETF|188.95|0|0|0.010000|1|EQ|CASH|NSE|INF174K014P6|1|18102|- 
14513|KOTAKALPHA|Kotak Nifty Alpha 50 ETF|29.51|0|0|0.010000|1|EQ|CASH|NSE|INF174KA1IA5|1|7412|- 
13033|KOTAKBKETF|Kotak Nifty Bank ETF|417.11|0|0|0.010000|1|EQ|CASH|NSE|INF174K01F59|1|5851|- 
20234|KOTAKCONS|Kotak Nifty India Consumption ETF|78.5|0|0|0.010000|1|EQ|CASH|NSE|INF174KA1JE5|1|10512|- 
12852|KOTAKMID50|Kotak Nifty Midcap 50 ETF|84.18|0|0|0.010000|1|EQ|CASH|NSE|INF174KA1IB3|1|8077|- 
29071|KOTAKMNC|Kotak Nifty MNC ETF|19.46|0|0|0.010000|1|EQ|CASH|NSE|INF174KA1JF2|1|10676|- 
9051|KOTAKPSUBK|Kotak Nifty PSU Bank ETF|343.05|0|0|0.010000|1|EQ|CASH|NSE|INF373I01023|1|15061|- 
71819|KOTAKNV20|Kotak NV 20 ETF - Dividend Payout Option|96.94|0|0|0.010000|1|EQ|CASH|NSE|INF174K01Z71|1|11457|- 
553|KOTHARIPET|Kothari Petrochemicals Ltd|68.5|0|0|0.050000|1|EQ|CASH|NSE|INE720A01015|1|4594|- 
1506|KOTHARIPRO|Kothari Products Ltd|111.6|0|0|0.050000|1|EQ|CASH|NSE|INE823A01017|1|5528|- 
4210|KOTARISUG|Kothari Sugars & Chemicals Ltd|45.05|0|0|0.050000|1|EQ|CASH|NSE|INE419A01022|1|11647|- 
5312|KOVAI|Kovai Medical Center & Hospital Ltd|1531.9|0|0|0.050000|1|EQ|CASH|NSE|INE177F01017|1|5192|- 
48150|KPIGREEN|KPI Green Energy Ltd|767.7|0|0|0.050000|1|EQ|CASH|NSE|INE542W01017|1|5108|- 
13108|KPITTECH|KPIT Technologies Ltd|732.8|0|0|0.050000|1|EQ|CASH|NSE|INE04I401011|1|9683|- 
3869|KRBL|KRBL Ltd|400.65|0|0|0.050000|1|EQ|CASH|NSE|INE001B01026|1|10577|- 
1509|KREBSBIO|Krebs Biochemicals & Industries Ltd|104.45|0|0|0.050000|1|EQ|CASH|NSE|INE268B01013|1|1937|- 
13637|KRIINFRA|Kridhan Infra Ltd|3.6|0|0|0.050000|1|EQ|CASH|NSE|INE524L01026|1|11480|- 
26271|KRISHANA|Krishana Phoschem Ltd|366.45|0|0|0.050000|1|EQ|CASH|NSE|INE506W01012|1|12847|- 
13675|KIMS|Krishna Institute of Medical Sciences Ltd|1445.9|0|0|0.050000|1|EQ|CASH|NSE|INE967H01017|1|4847|- 
5557|KRITIIND|Kriti Industries (India) Ltd|90.1|0|0|0.050000|1|EQ|CASH|NSE|INE479D01038|1|6417|- 
21986|KRITINUT|Kriti Nutrients Ltd|50.55|0|0|0.050000|1|EQ|CASH|NSE|INE798K01010|1|11432|- 
11948|KRITIKA|Kritika Wires Ltd|20.5|0|0|0.050000|1|EQ|CASH|NSE|INE00Z501029|1|9288|- 
31146|KRSNAA|Krsnaa Diagnostics Ltd|480.45|0|0|0.050000|1|EQ|CASH|NSE|INE08LI01020|1|5359|- 
1519|KSB|KSB Ltd|2036.1|0|0|0.050000|1|EQ|CASH|NSE|INE999A01015|1|1949|- 
28897|KSOLVES|Ksolves India Ltd|450.45|0|0|0.050000|1|EQ|CASH|NSE|INE0D6I01015|1|11060|- 
1001|KUANTUM|Kuantum Papers Ltd|160.95|0|0|0.050000|1|EQ|CASH|NSE|INE529I01021|1|13870|- 
1533|LGBBROSLTD|L G Balakrishnan & Bros Ltd|724.3|0|0|0.050000|1|EQ|CASH|NSE|INE337A01034|1|18321|- 
